"id","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","QScreen1","QScreen2","QBHI0","QBHI1","QBHI2","QBHI3","QBHI4","QFeelings_1","QFeelings_2","QFeelings_3","QFeelings_4","QFeelings_5","QFeelings_6","QFeelings_7","QFeelings_8","QJew1","QJew2","QJew3","QJew4","QJew5","QJew6","QHit1","QHit2","QHit3","QHit4","QVio1","QVio2","QVio3","QDemo1","QDemo2","QDemo3","QDemo6","QDemo7","QDemo8","QDemo9","QDemo10","opp","gc","term","transaction_id","SVID","PS","rid","RISN","V","LS","Q_BallotBoxStuffing","Q_RelevantIDDuplicate","Q_RelevantIDDuplicateScore","Q_RecaptchaScore","Q_RelevantIDFraudScore","Q_TotalDuration","wt","Black","IDed.BHI","BHI.Believer"
1485,45121.2879976852,45121.290787037,"IP Address",100,240,"True",45121.2907967708,"R_10AEa9r09A77zS2","anonymous","EN","Black or African American","No","The Old Testament","Very familiar","Somewhat agree","Strongly agree","Somewhat agree",76,58,69,69,91,85,78,78,"Strongly agree","Strongly agree","Somewhat agree","Somewhat agree","Strongly agree","Somewhat agree","Somewhat support","Strongly support","Somewhat support","Strongly support","Somewhat support","Somewhat support","Somewhat support","No",35,"Female","Catholic","Democrat","Somewhat liberal","Masters/Professional degree","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"5W8S0Ezenv61lJV0RFcB7g",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,0.479875643236653,"Black",FALSE,TRUE
1486,45121.2861689815,45121.2909953704,"IP Address",100,416,"True",45121.2910061343,"R_2yscmLs4oZDvpSx","anonymous","EN","Other","No","The Old Testament","Extremely familiar","Strongly agree","Strongly agree","Strongly agree",82,82,82,82,82,82,82,82,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly oppose","Strongly support","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Strongly oppose","No",49,"Female","Protestant","Republican","Very conservative","Masters/Professional degree","Once a day","Qual29638-0130-BlackandNonBlack",1,NA,"6qbxcjgII2oozUHDcKk5iV",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,416,0.000766055887531351,"Nonblack",FALSE,TRUE
1487,45121.2812037037,45121.2912962963,"IP Address",100,872,"True",45121.2913121065,"R_2YrCxLTrzHzvGPd","anonymous","EN","Black or African American","No","The Old Testament","Extremely familiar","Strongly agree","Strongly disagree","Strongly agree",100,20,81,21,78,78,70,100,"Strongly agree","Strongly disagree","Strongly disagree","Somewhat agree","Neither agree nor disagree","Strongly disagree","Strongly support","Strongly oppose","Strongly oppose","Strongly oppose","Strongly support","Somewhat oppose","Strongly support","No",20,"Female","None","Democrat","Very conservative","Some college","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"2ehSfQoBp1q9kw9ld1r9Zc",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,872,0.286890780626429,"Black",FALSE,TRUE
1489,45121.2857175926,45121.2916666667,"IP Address",100,513,"True",45121.2916791088,"R_1IgTd7GEUw68f8R","anonymous","EN","Black or African American","No","The Old Testament","Not familiar at all","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree",100,51,100,100,36,54,100,12,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Strongly oppose","Strongly oppose","Strongly support","Strongly support","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","No",36,"Female","None","Democrat","Somewhat liberal","2 year degree","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"1uejJt1Ah86WC4cFetvDYU",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,513,0.347068932544053,"Black",FALSE,FALSE
1490,45121.2900694444,45121.2921064815,"IP Address",100,175,"True",45121.2921148727,"R_2dxLgRRzuzhGksX","anonymous","EN","Other","Yes","The Old Testament","Not familiar at all","Neither agree nor disagree","Somewhat agree","Somewhat agree",100,26,100,100,13,100,100,100,"Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat disagree","Strongly oppose","Neither support nor oppose","Strongly oppose","Strongly oppose","Strongly support","Strongly oppose","Neither support nor oppose","No",20,"Male","None","Something else","Somewhat liberal","High school graduate","Once a day","Qual29638-0130-BlackandNonBlack",1,NA,"4Y0WX1nhOKj2d8s9qfbHmo",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,0.000801822155735287,"Nonblack",FALSE,FALSE
1491,45121.2850578704,45121.2924768518,"IP Address",100,640,"True",45121.2924829977,"R_BVqPc0Qg0CsSVyh","anonymous","EN","Other","Yes","The Old Testament","Moderately familiar","Strongly disagree","Somewhat agree","Somewhat disagree",53,41,62,90,100,25,78,55,"Somewhat agree","Neither agree nor disagree","Neither agree nor disagree",NA,NA,"Strongly disagree","Strongly oppose","Neither support nor oppose","Strongly oppose","Strongly oppose","Strongly oppose","Strongly oppose","Somewhat support","No",21,"Female","Other","Something else","Moderate","Less than high school","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"1cyskCvNeX6Z2CtTzFHo3K",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,640,0.951041481692608,"Nonblack",FALSE,FALSE
1492,45121.29,45121.2929050926,"IP Address",100,251,"True",45121.2929261111,"R_2wLHIZck4alDA4p","anonymous","EN","Asian or Pacific Islander","No","The Old Testament","Moderately familiar","Somewhat disagree","Strongly disagree","Somewhat disagree",73,21,33,81,55,8,100,NA,"Strongly agree","Somewhat agree","Strongly agree",NA,"Somewhat disagree","Neither agree nor disagree","Somewhat oppose","Neither support nor oppose","Strongly support","Somewhat support","Somewhat support","Somewhat oppose","Somewhat oppose","No",26,"Female","Muslim","Democrat","Moderate","Doctorate","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"181HhJkBn3xwsVbaa6w8mM",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,0.110919377513375,"Nonblack",FALSE,FALSE
1493,45121.2901157407,45121.2937962963,"IP Address",100,317,"True",45121.2938040972,"R_Y6pNoBvQQMZzhPH","anonymous","EN","Black or African American","No","The Old Testament","Very familiar","Strongly agree","Somewhat agree","Somewhat agree",7,11,14,7,NA,18,69,6,"Somewhat disagree","Strongly disagree",NA,NA,"Somewhat agree",NA,"Strongly oppose","Strongly oppose","Strongly support","Strongly support","Somewhat oppose","Somewhat oppose","Strongly support","No",49,"Female","Other","Independent","Somewhat conservative","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"1FO9Y3v7oMpFc1BYeyGTc9",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,317,1.63655052070347,"Black",FALSE,TRUE
1494,45121.2920833333,45121.2951967593,"IP Address",100,268,"True",45121.2952147801,"R_1mmActviWkTJI4I","anonymous","EN","Black or African American","No","The Old Testament","Moderately familiar","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree",78,47,48,46,47,47,46,46,NA,NA,NA,NA,NA,NA,"Neither support nor oppose","Strongly oppose","Strongly support","Strongly support","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","No",35,"Male","None","Something else","Moderate","2 year degree","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"4Nwe5WZMnExaaF4gXccy1o",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,268,0.997588318219661,"Black",FALSE,FALSE
1495,45121.2920486111,45121.2955439815,"IP Address",100,301,"True",45121.2955496991,"R_3xYnmD1naIFHKxj","anonymous","EN","Black or African American","No","The Old Testament","Slightly familiar","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree",64,NA,NA,54,NA,47,61,67,"Neither agree nor disagree","Strongly disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Strongly disagree","Strongly oppose","Somewhat oppose","Strongly support","Strongly support","Strongly oppose","Neither support nor oppose","Neither support nor oppose","No",26,"Female","None","Something else","Moderate","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"2hJblVfVKTyEyIMR4yLFIg",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,0.333827699079684,"Black",FALSE,FALSE
1496,45121.2894560185,45121.2958217593,"IP Address",100,550,"True",45121.2958358912,"R_2aKttdmahqe2ak4","anonymous","EN","Asian or Pacific Islander","No","The Old Testament","Moderately familiar","Neither agree nor disagree","Neither agree nor disagree","Strongly agree",50,50,50,50,97,50,50,50,NA,"Neither agree nor disagree",NA,NA,"Neither agree nor disagree",NA,"Strongly oppose","Strongly oppose","Strongly oppose","Strongly support","Strongly oppose","Strongly oppose","Strongly oppose","No",40,"Female","Catholic","Something else","Moderate","Masters/Professional degree","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"5OXoR84ZuVcAO4kcdzoFdH",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,550,0.337500236068245,"Nonblack",FALSE,FALSE
1497,45121.2939351852,45121.297349537,"IP Address",100,295,"True",45121.2973577315,"R_2xFUuNTc4fXZ225","anonymous","EN","Other","No","The Old Testament","Moderately familiar","Strongly agree","Somewhat disagree","Somewhat agree",100,53,70,81,13,21,47,0,"Somewhat disagree",NA,"Somewhat agree","Neither agree nor disagree","Somewhat agree",NA,"Neither support nor oppose","Strongly support","Strongly support","Strongly oppose","Somewhat oppose","Neither support nor oppose","Strongly support","No",23,"Female","Other","Something else","Somewhat conservative","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"1QnHitc6nsg5MFBAT8Q3vk",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,295,0.000381342879955696,"Nonblack",FALSE,TRUE
1498,45121.295775463,45121.2982523148,"IP Address",100,214,"True",45121.2982683102,"R_3OlcQFAsFhkxvwU","anonymous","EN","Other","No","The Old Testament","Moderately familiar","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree",55,54,59,63,60,56,61,60,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","No",46,"Female","Other","Independent","Somewhat conservative","High school graduate","Once a day","Qual29638-0130-BlackandNonBlack",1,NA,"5SxLtOWP1DhQU1TlJVAJdE",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,0.000542819566507962,"Nonblack",FALSE,FALSE
1499,45121.2888425926,45121.2989930556,"IP Address",100,877,"True",45121.299013669,"R_1OpgQGbIV0hHjkr","anonymous","EN","Black or African American","No","The Old Testament","Not familiar at all","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree",50,50,50,50,50,50,50,50,NA,NA,"Neither agree nor disagree",NA,NA,NA,"Strongly oppose","Strongly oppose","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Strongly oppose","No",45,"Female","None","Something else","Moderate","4 year degree","Never","Qual29638-0130-BlackandNonBlack",1,NA,"1UUrigK381Wl4yYLqJDQLq",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,877,0.543716177092075,"Black",FALSE,FALSE
1500,45121.2959027778,45121.3002546296,"IP Address",100,376,"True",45121.3002701157,"R_2S3mONDQP9e3kl6","anonymous","EN","Black or African American","No","The Old Testament","Slightly familiar","Somewhat disagree","Somewhat disagree","Somewhat agree",100,100,100,100,100,100,100,100,NA,"Strongly disagree","Strongly disagree","Neither agree nor disagree",NA,"Strongly disagree","Strongly oppose","Strongly oppose","Strongly support","Strongly support","Somewhat oppose","Strongly oppose","Neither support nor oppose","No",18,"Female","Other","Democrat","Moderate","High school graduate","Several times a week","Qual29638-0130-BlackandNonBlack",1,NA,"5z4qerV8R9o3u8YjjTSQSt",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,376,0.333827699079684,"Black",FALSE,FALSE
1501,45121.2971180556,45121.3019444445,"IP Address",100,416,"True",45121.3019585301,"R_CaiPuFDi9ujRvZT","anonymous","EN","Black or African American","No","The Old Testament","Very familiar","Somewhat disagree","Somewhat disagree","Strongly agree",90,65,77,66,70,56,90,59,"Somewhat agree","Somewhat disagree","Strongly agree","Somewhat disagree","Strongly disagree","Strongly disagree","Somewhat oppose","Somewhat oppose","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Strongly oppose","No",37,"Male","Muslim","Democrat","Very conservative","Masters/Professional degree","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"6KZZzSmPKrrB7oLe79LeuG",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,416,1.37931774066314,"Black",FALSE,FALSE
1502,45121.2949421296,45121.3022800926,"IP Address",100,634,"True",45121.3022971412,"R_26i2SDtNPcdYCY4","anonymous","EN","Black or African American","No","The Old Testament","Slightly familiar","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree",61,56,56,55,49,52,56,55,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Somewhat support","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","No",34,"Male","Other","Independent","Somewhat liberal","4 year degree","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"7tTso1NzunNEddn8UHn2Xb",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,634,1.44986703741954,"Black",FALSE,FALSE
1503,45121.2945023148,45121.302650463,"IP Address",100,704,"True",45121.3026614352,"R_3eaZPR4mWxH0TPP","anonymous","EN","Black or African American","No","The Old Testament","Slightly familiar","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree",80,80,80,80,80,80,80,80,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly oppose","Somewhat oppose","Somewhat support","Strongly support","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","No",29,"Male","Other","Independent","Somewhat conservative","High school graduate","Several times a week","Qual29638-0130-BlackandNonBlack",1,NA,"00FxKjEH9GaOPJcZqVonXH",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,704,2.0338695625835,"Black",FALSE,FALSE
1504,45121.3018055556,45121.3040625,"IP Address",100,195,"True",45121.3040751273,"R_2uCAdWqhIx2wfu6","anonymous","EN","Black or African American","Yes","The Old Testament","Very familiar","Somewhat disagree","Somewhat disagree","Somewhat agree",71,64,82,65,75,74,57,74,"Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Somewhat disagree",NA,"Strongly disagree","Somewhat support","Strongly oppose","Strongly oppose","Strongly oppose","Strongly support","Somewhat oppose","Somewhat support","No",41,"Male","Catholic","Democrat","Somewhat liberal","4 year degree","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"341U6zfoN0spua3uWSrbaz",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,0.385570290773746,"Black",FALSE,FALSE
1505,45121.2916782407,45121.3051967593,"IP Address",100,1168,"True",45121.305210081,"R_ebqiRn03GssEpWh","anonymous","EN","Black or African American","No","The Old Testament","Moderately familiar","Strongly agree","Strongly agree","Somewhat disagree",100,35,72,47,52,52,50,47,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat support","Neither support nor oppose","Strongly support","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","No",19,"Female","Other","Independent","Moderate","Some college","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"6kVw7SgaWn5cj79XNk3K2T",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,1168,0.286890780626429,"Black",FALSE,TRUE
1506,45121.3071990741,45121.3096527778,"IP Address",100,211,"True",45121.3096656944,"R_2CfU6wsuQPoyYMY","anonymous","EN","Black or African American","No","The Old Testament","Slightly familiar","Somewhat agree","Somewhat agree","Neither agree nor disagree",100,100,100,100,100,100,100,100,"Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Strongly disagree","Strongly oppose","Strongly oppose","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Somewhat oppose","No",30,"Female","Other","Independent","Moderate","4 year degree","Several times a day","Qual29638-0130-BlackandNonBlack",1,NA,"4FCb6q8NVCHb3C5lpKoqEr",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,0.504420306270275,"Black",FALSE,FALSE
1507,45121.3075810185,45121.3098958333,"IP Address",100,200,"True",45121.3099065625,"R_1K3dFQVWt5qOEcg","anonymous","EN","White","Yes","The Old Testament","Slightly familiar","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree",59,59,60,61,60,59,60,59,"Strongly disagree","Strongly disagree","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Strongly disagree","Strongly oppose","Neither support nor oppose","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Strongly oppose","No",36,"Female","Other","Democrat","Very liberal","High school graduate","Once a day","Qual29638-0130-BlackandNonBlack",1,NA,"5W8wdmtt9EcrFdxhxGQ7y4",17223416,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,1.38460164395449,"Nonblack",FALSE,FALSE
