"id","StartDate","EndDate","Status","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","QScreen1","QScreen2","QBHI0","QBHI1","QBHI2","QBHI3","QBHI4","QFeelings_1","QFeelings_2","QFeelings_3","QFeelings_4","QFeelings_5","QFeelings_6","QFeelings_7","QFeelings_8","QJew1","QJew2","QJew3","QJew4","QJew5","QJew6","QHit1","QHit2","QHit3","QHit4","QVio1","QVio2","QVio3","QDemo1","QDemo2","QDemo3","QDemo6","QDemo7","QDemo8","QDemo9","QDemo10","opp","gc","term","transaction_id","SVID","PS","rid","RISN","V","LS","Q_BallotBoxStuffing","Q_RelevantIDDuplicate","Q_RelevantIDDuplicateScore","Q_RecaptchaScore","Q_RelevantIDFraudScore","Q_TotalDuration","wt"
1272,"45121.082280092596","45121.084606481483","IP Address","100","201","True","45121.084617337961","R_3iU5KPJNQhAkt85","anonymous","EN","Black or African American","No","The Old Testament","Slightly familiar","Strongly agree","Neither agree nor disagree","Somewhat agree","100","41","68","100","100","100","84","100",NA,"Neither agree nor disagree","Strongly disagree","Strongly agree","Somewhat agree","Strongly disagree","Neither support nor oppose","Somewhat oppose","Strongly support","Somewhat support","Neither support nor oppose","Somewhat support","Strongly support","No","22","Female","None","Independent","Moderate","Masters/Professional degree","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"3e0zgDqmBnjH8vtMYiCPZu","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"201",0.22639331259792198
1273,"45121.083611111113","45121.085439814815","IP Address","100","158","True","45121.08545233796","R_d3We7ZaE8oWa04V","anonymous","EN","Black or African American","No","The Old Testament","Slightly familiar","Strongly disagree","Strongly disagree","Somewhat disagree","47","98","50","57","50","59","47","54","Somewhat agree",NA,"Somewhat disagree","Somewhat disagree","Neither agree nor disagree","Strongly disagree","Strongly oppose","Strongly oppose","Strongly support","Strongly support","Somewhat support","Neither support nor oppose","Strongly support","No","24","Female","Catholic","Independent","Moderate","4 year degree","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"3awBvj0N5yqnljnktO9Lvp","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"158",0.2379728700293064
1274,"45121.083101851851","45121.085787037038","IP Address","100","232","True","45121.085799745371","R_31yKCySaRTboscQ","anonymous","EN","Other","Yes","The Old Testament","Not familiar at all","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","50","50","50","50","50","50","49","50","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Strongly oppose","Somewhat support","Strongly support","Strongly support","Neither support nor oppose","Neither support nor oppose","Strongly support","No","24","Female","Catholic","Independent","Moderate","Some college","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"6rA2bU5XLKmnlnH9qieodb","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"232",4.953918970934362e-5
1275,"45121.08394675926","45121.0858912037","IP Address","100","167","True","45121.085896828707","R_PG7LHz7V2wNd8Ih","anonymous","EN","Black or African American","Yes","The Old Testament","Slightly familiar","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","100","100","100","100","100","100","100","100","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","No","21","Female","Other","Something else","Moderate","Some college","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"1VONnur5e5MPfvde6ROhed","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"167",0.07078028151909489
1276,"45121.077928240738","45121.085949074077","IP Address","100","693","True","45121.085963194448","R_1q597oVDAdARQlY","anonymous","EN","Black or African American","No","The Old Testament","Very familiar","Strongly agree","Strongly agree","Strongly agree","100","50","50","100","100","100","100","100","Somewhat agree","Somewhat agree","Somewhat agree","Strongly agree","Somewhat agree","Somewhat disagree","Somewhat support","Strongly support","Strongly support","Strongly support","Somewhat support","Strongly support","Somewhat support","No","37","Male","Muslim","Democrat","Moderate","Masters/Professional degree","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"2ipyMdmREJCxIo7PiUQmFD","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"693",1.37931774066314
1277,"45121.083692129629","45121.086469907408","IP Address","100","239","True","45121.08648027778","R_1dFXj8aMQ3RocuE","anonymous","EN","Black or African American","No","The Old Testament","Moderately familiar","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","66","58","61","66","66","60","64","61","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat oppose","Strongly oppose","Strongly oppose","Strongly oppose","Somewhat oppose","Somewhat oppose","Neither support nor oppose","No","33","Male","Other","Democrat","Moderate","High school graduate","Once a day","Qual29638-0130-BlackandNonBlack","1",NA,"3I2y6V5NHkcX5xD6yqZrWm","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",2.0338695625834986
1278,"45121.083819444444","45121.08662037037","IP Address","100","242","True","45121.086635613428","R_2fwVV3NaPBmz4f4","anonymous","EN","Other","Yes","The Old Testament","Not familiar at all","Somewhat disagree","Neither agree nor disagree","Neither agree nor disagree","95","52","100","91","49","38","41","82","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Neither support nor oppose","Neither support nor oppose","Strongly oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Somewhat oppose","No","52","Female","Catholic","Democrat","Moderate","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"1IE8c5UbS5T42rsUjO1T9H","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"242",0.0010234548354231873
1279,"45121.085648148146","45121.087407407409","IP Address","100","151","True","45121.087422453704","R_3iW5klde1HsAX5W","anonymous","EN","Black or African American","No","The Old Testament","Very familiar","Strongly agree","Somewhat agree","Somewhat agree","100","100","100","100","100","100","100","100","Somewhat agree","Somewhat agree","Somewhat agree","Strongly agree","Somewhat agree","Somewhat agree","Somewhat support","Somewhat support","Somewhat support","Somewhat support","Somewhat support","Somewhat support","Somewhat support","No","22","Female","None","Democrat","Moderate","2 year degree","Once a day","Qual29638-0130-BlackandNonBlack","1",NA,"5BmMPFXGmoSeN2zITLCCMy","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"151",0.1637384319164612
1280,"45121.084837962961","45121.08761574074","IP Address","100","239","True","45121.0876278125","R_UEmoJfVoY0GBsaJ","anonymous","EN","Black or African American","No","The Old Testament","Not familiar at all","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","70","15","25","30","35","17","29","50","Neither agree nor disagree","Strongly disagree","Strongly disagree",NA,NA,"Strongly disagree","Strongly oppose","Somewhat oppose","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Somewhat support","No","36","Female","None","Democrat","Moderate","2 year degree","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"4YM7WWPtBtZD2SOvl3Yd8b","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",0.3470689325440525
1281,"45121.087187500001","45121.088969907411","IP Address","100","154","True","45121.088980844906","R_eXyN7XhEwd1mC0F","anonymous","EN","Black or African American","No","The Old Testament","Not familiar at all","Somewhat agree","Somewhat agree","Somewhat agree","37","39","21","43","53","20","53","27","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Strongly oppose","Neither support nor oppose","Somewhat support","Somewhat support","Neither support nor oppose","Somewhat support","Neither support nor oppose","No","20","Female","Other","Democrat","Somewhat conservative","Some college","Once a day","Qual29638-0130-BlackandNonBlack","1",NA,"3yulndqz0hkemTQvB4Xlop","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"154",0.2868907806264292
1282,"45121.086562500001","45121.089270833334","IP Address","100","233","True","45121.089280972221","R_3Hh421RU767Whp3","anonymous","EN","White","No","The Old Testament","Slightly familiar","Strongly disagree","Somewhat disagree","Somewhat agree","50","50","50","50","50","50","50","50","Neither agree nor disagree","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree",NA,"Strongly disagree","Strongly oppose","Somewhat oppose","Strongly support","Somewhat support","Neither support nor oppose","Somewhat oppose","Neither support nor oppose","No","34","Male","None","Independent","Moderate","4 year degree","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"2WUcxpFGr5b9pAbvWnZANT","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"233",4.21617367470656
1283,"45121.08734953704","45121.08965277778","IP Address","100","198","True","45121.089659745368","R_wT5tRFNaZUTBknn","anonymous","EN","Other","Yes","The Old Testament","Not familiar at all","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","8","11","8","7","45","25","18","18","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither support nor oppose","Neither support nor oppose","Somewhat support","Somewhat support","Somewhat support","Neither support nor oppose","Somewhat support","Yes","26","Male","Other","Independent","Somewhat liberal","Less than high school","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"2buVy9rSIqhyWVPnMCPyCr","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"198",3.9142311455669145
1284,"45121.086400462962","45121.089780092596","IP Address","100","291","True","45121.089796678243","R_7NDa1ZUxXYzAC4x","anonymous","EN","Black or African American","No","The Old Testament","Slightly familiar","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","69","70","70","69","99","75","70","71",NA,"Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Strongly oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Strongly oppose","Strongly oppose","Strongly oppose","No","28","Male","Other","Democrat","Very conservative","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"1JrcT1LRKajh1GdJNQ6WxT","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"291",2.0338695625834986
1285,"45121.084548611114","45121.089861111112","IP Address","100","458","True","45121.089868993055","R_2ctiPssuyxkYMSD","anonymous","EN","White","No","The Old Testament","Very familiar","Neither agree nor disagree","Somewhat agree","Somewhat disagree","91","98","100","84","96","79","100","91","Strongly disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat agree","Somewhat oppose","Neither support nor oppose","Neither support nor oppose","Somewhat oppose","Neither support nor oppose","Somewhat oppose","Strongly support","No","35","Male","Muslim","Democrat","Very liberal","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"2TAlCPeVB8jiP4RMyLHG3L","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"458",5.0000985860302105
1286,"45121.088888888888","45121.090856481482","IP Address","100","169","True","45121.090872071756","R_2P1kqtZB3jW6t6o","anonymous","EN","Other","Yes","The Old Testament","Moderately familiar","Somewhat disagree","Neither agree nor disagree","Strongly agree","100","76","96","100","42","100","97","97",NA,NA,"Strongly disagree",NA,NA,"Strongly disagree","Somewhat oppose","Neither support nor oppose","Somewhat support","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Somewhat support","No","24","Male","Other","Independent","Somewhat conservative","2 year degree","Once a day","Qual29638-0130-BlackandNonBlack","1",NA,"4cfQHwroFqRnzC5zy4JEUJ","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"169",1.97699619275706e-4
1287,"45121.089178240742","45121.09134259259","IP Address","100","187","True","45121.091357337966","R_3wpEqU8pfUFPjFf","anonymous","EN","Other","Yes","The Old Testament","Not familiar at all","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","100","100","100","100","100","100","100","100","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly oppose","Strongly oppose","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Somewhat support","No","32","Male","Catholic","Democrat","Moderate","Masters/Professional degree","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"3vo6AgwUMjrSa8FRcknSxu","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"187",3.784105142217744e-4
1288,"45121.086817129632","45121.091909722221","IP Address","100","440","True","45121.091927037036","R_1i3tNLbXMHcYUBD","anonymous","EN","Black or African American","No","The Old Testament","Extremely familiar","Somewhat agree","Somewhat agree","Somewhat disagree","55","55","76","39","12","35","32","9","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Strongly disagree","Strongly disagree","Strongly oppose","Strongly oppose","Strongly support","Somewhat support","Strongly oppose","Strongly oppose","Somewhat oppose","No","52","Male","None","Republican","Somewhat conservative","2 year degree","Once a day","Qual29638-0130-BlackandNonBlack","1",NA,"5aEzA7Bzg3iHXUi5SVBrh7","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"440",2.3072427465355116
1289,"45121.086550925924","45121.092997685184","IP Address","100","557","True","45121.093007719908","R_10VfCZNDkCyOhKk","anonymous","EN","Black or African American","No","The Old Testament","Slightly familiar","Somewhat agree","Somewhat agree","Neither agree nor disagree","51","3","54","51","5","51","52","52","Neither agree nor disagree",NA,"Strongly disagree",NA,"Neither agree nor disagree","Neither agree nor disagree","Strongly oppose","Somewhat oppose","Strongly support","Strongly support","Somewhat oppose","Neither support nor oppose","Somewhat oppose","No","22","Female","None","Something else","Moderate","Some college","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"7nSoLzzJlI995YazjBV3sW","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"557",0.2868907806264292
1290,"45121.089502314811","45121.093055555553","IP Address","100","306","True","45121.093062488428","R_27x3OZyr8coPoXF","anonymous","EN","Black or African American","No","The Old Testament","Slightly familiar","Somewhat agree","Somewhat agree","Somewhat agree","70","52","59","41","64","47","51","61","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Neither support nor oppose","Neither support nor oppose","Strongly support","Somewhat support","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","No","39","Female","Other","Democrat","Moderate","2 year degree","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"22nrz3J5QpDxAVEptIUtlU","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"306",0.37410665440016627
